frameRate	psychopyVersion	expName	date	show_control_monitor	eeg_record	phase	task	stim_list	experimenter	id	TrialNumber	image	category	subcategory	repeat	task	block	presentation	ran	order	break_text1.started	break_text1.stopped	break_text2.started	break_text2.stopped	delay_red_fix.started	delay_red_fix.stopped	jitter	stim_image.started	stim_image.stopped	photosensor_dot.started	photosensor_dot.stopped	trial_red_fixation.started	trial_red_fixation.stopped	response.keys	response.started	response.stopped	resp	rt	correct	feedback1.started	feedback1.stopped	feedback2.started	feedback2.stopped	resp_trigger_frame	response.rt
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	63	CFD-AF-205-155-N.jpg	faces	female	0	1back	1	1	1.0	62.0	None	None	None	None	None	None	112.0	208.60446	209.10442	208.60446	209.10442	208.35448	208.3544722525403	None	208.60446	208.3544722525403	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	64	grape02.jpg	objects	natural	0	1back	1	1	1.0	63.0	None	None	None	None	None	None	120.0	211.23755	211.7375	211.23755	211.7375	210.98758	210.98757744207978	None	211.23755	210.98757744207978	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	65	lawnmowertractor.jpg	objects	manmade	1	1back	1	1	1.0	64.0	None	None	None	None	None	None	97.0	214.00397	214.50394	214.00397	214.50394	213.75398	213.75398221239448	None	214.00397	213.75398221239448	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	66	lawnmowertractor.jpg	objects	manmade	1	1back	1	2	1.0	65.0	None	None	None	None	None	None	98.0	216.38708	216.88707	216.38708	216.88707	216.1371	216.13710302487016	j	216.38708	216.13710302487016	j	0.51162153	1.0	None	None	None	None	47.0	0.51162153
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	67	FreeFoto_beach_24_9.jpg	scenes	natural	0	1back	1	1	1.0	66.0	None	None	None	None	None	None	108.0	218.78687	219.28682	218.78687	219.28682	218.53688	218.5368773844093	None	218.78687	218.5368773844093	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	68	sealion.jpg	objects	natural	1	1back	1	1	1.0	67.0	None	None	None	None	None	None	92.0	221.35329	221.85327	221.35329	221.85327	221.1033	221.1033076941967	None	221.35329	221.1033076941967	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	69	sealion.jpg	objects	natural	1	1back	1	2	1.0	68.0	None	None	None	None	None	None	104.0	223.65308	224.15306	223.65308	224.15306	223.4031	223.4031009823084	j	223.65308	223.4031009823084	j	0.54122883	1.0	None	None	None	None	49.0	0.54122883
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	70	floorlamp.jpg	objects	manmade	0	1back	1	1	1.0	69.0	None	None	None	None	None	None	111.0	226.15288	226.65283	226.15288	226.65283	225.9029	225.9028873592615	None	226.15288	225.9028873592615	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	71	CFD-WF-038-021-N.jpg	faces	female	1	1back	1	1	1.0	70.0	None	None	None	None	None	None	100.0	228.76929	229.26923	228.76929	229.26923	228.51932	228.5193131621927	None	228.76929	228.5193131621927	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	72	CFD-WF-038-021-N.jpg	faces	female	1	1back	1	2	1.0	71.0	None	None	None	None	None	None	90.0	231.2024	231.70235	231.2024	231.70235	230.95241	230.9524153470993	j	231.2024	230.9524153470993	j	0.41560405	1.0	None	None	None	None	41.0	0.41560405
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	73	bowrake.jpg	objects	manmade	0	1back	1	1	1.0	72.0	None	None	None	None	None	None	98.0	233.46892	233.96883	233.46892	233.96883	233.21893	233.21893639396876	None	233.46892	233.21893639396876	n/a	-99.0	1.0	None	None	None	None	--	--
